66626, 0.019409, -0.977905, -0.264648, 1.770992, 3.893130, 1.450382
66635, 0.001953, -0.978516, -0.261108, 0.580153, 3.770992, 1.633588
72854, 0.010864, -0.991577, -0.214111, -0.106870, 0.335878, 0.778626
72862, 0.012695, -0.991333, -0.218384, 0.229008, 0.381679, 0.320611
72871, 0.012085, -0.992432, -0.218140, 0.671756, 0.335878, -0.167939
72880, 0.016113, -0.994141, -0.215088, 0.671756, 0.335878, -0.320611
72889, 0.026367, -0.993408, -0.214844, 0.519084, 0.061069, -0.290076
72898, 0.033081, -0.995605, -0.214600, 0.503817, 0.076336, 0.061069
72907, 0.024414, -0.992676, -0.218506, 0.961832, 0.091603, 0.549618
72916, 0.021729, -0.994995, -0.212036, 0.977099, 0.061069, 0.687023
72925, 0.018188, -0.993164, -0.210449, 0.732824, 0.137405, 0.931298
72934, 0.020752, -0.994019, -0.214355, 0.992366, 0.229008, 0.854962
72943, 0.017334, -0.994995, -0.208374, 1.007634, 0.213740, 0.671756
72952, 0.019531, -0.994507, -0.208496, 1.114504, 0.473282, 0.625954
72961, 0.017456, -0.994263, -0.208496, 0.931298, 0.442748, 0.641221
72970, 0.022339, -0.992432, -0.210571, 0.809160, 0.366412, 0.580153
72979, 0.026245, -0.996460, -0.205322, 0.473282, 0.213740, 0.687023
72988, 0.027710, -0.994019, -0.202881, 0.412214, 0.106870, 1.007634
72997, 0.024048, -0.995117, -0.204590, -0.106870, 0.183206, 1.404580
73006, 0.022949, -0.994873, -0.207031, 0.076336, 0.305344, 1.480916
73015, 0.011230, -0.994873, -0.207886, -0.076336, 0.259542, 1.450382
73024, 0.004272, -0.994263, -0.206543, -0.167939, 0.045802, 1.145038
73033, 0.005127, -0.992188, -0.208740, -0.564885, 0.122137, 0.412214
73042, 0.009888, -0.993774, -0.211182, -0.793893, 0.045802, -0.335878
73051, 0.022705, -0.994141, -0.217163, -0.793893, -0.091603, -0.732824
73060, 0.049805, -0.995361, -0.213135, -0.717557, -0.015267, -0.702290
73069, 0.016235, -0.994019, -0.224976, -0.091603, 0.274809, 0.473282
73078, 0.023804, -0.994995, -0.208740, 0.580153, 0.320611, 0.809160
73087, 0.023926, -0.993774, -0.205322, 0.000000, 0.152672, 0.885496
73096, 0.019409, -0.991943, -0.206055, -0.229008, 0.091603, 0.992366
73105, 0.009521, -0.994629, -0.211670, -0.473282, 0.000000, 0.610687
73114, 0.021851, -0.993774, -0.215942, -0.870229, -0.183206, 0.244275
73123, 0.019409, -0.994751, -0.210449, -0.152672, 0.305344, 0.351145
73132, 0.021240, -0.994873, -0.209839, 0.015267, 0.412214, 0.458015
73141, 0.024414, -0.993774, -0.207764, 0.229008, 0.351145, 0.488550
73149, 0.021973, -0.994995, -0.206665, -0.061069, 0.305344, 0.717557
73158, 0.020264, -0.993286, -0.210327, -0.595420, 0.183206, 0.885496
73167, 0.018799, -0.990967, -0.213379, -0.778626, 0.152672, 0.900763
73176, 0.019287, -0.994141, -0.214478, -0.595420, 0.122137, 0.793893
73185, 0.020630, -0.995605, -0.219971, -0.213740, 0.244275, 0.656489
73194, 0.021851, -0.996826, -0.222168, 0.305344, 0.396947, 0.595420
73203, 0.022339, -0.995972, -0.217896, 0.671756, 0.519084, 0.580153
73212, 0.019165, -0.995483, -0.207397, 0.946565, 0.671756, 0.839695
73221, 0.014893, -0.995483, -0.211670, 0.824427, 0.427481, 0.610687
73230, 0.018311, -0.993530, -0.204224, 0.381679, 0.290076, 0.473282
73239, 0.017700, -0.995361, -0.206177, 0.366412, 0.213740, 0.381679
73248, 0.018433, -0.995850, -0.207397, 0.229008, 0.381679, 0.366412
73257, 0.022217, -0.993896, -0.206909, -0.061069, 0.213740, 0.305344
73266, 0.025757, -0.993774, -0.205200, -0.519084, 0.091603, 0.442748
73275, 0.022583, -0.993774, -0.206787, -0.671756, 0.045802, 0.610687
73284, 0.023193, -0.994507, -0.210571, -0.854962, 0.152672, 0.534351
73293, 0.018555, -0.993286, -0.213501, -0.610687, -0.061069, 0.916031
73302, 0.020386, -0.992798, -0.217407, 0.137405, 0.335878, 0.778626
73311, 0.020874, -0.995728, -0.215454, 0.381679, 0.290076, 0.717557
73320, 0.017456, -0.994263, -0.213013, 0.717557, 0.381679, 0.549618
73329, 0.020264, -0.995361, -0.213867, 0.778626, 0.534351, 0.442748
73338, 0.024292, -0.996094, -0.207275, 1.068702, 0.488550, 0.534351
73347, 0.021362, -0.994995, -0.204102, 0.870229, 0.458015, 0.580153
73356, 0.024536, -0.995361, -0.200928, 0.122137, 0.580153, 0.793893
73365, 0.019531, -0.994019, -0.206909, -0.473282, 0.778626, 1.129771
73374, 0.023193, -0.993408, -0.207275, -0.702290, 0.198473, 1.114504
73383, 0.024048, -0.994995, -0.211548, -0.839695, 0.106870, 1.221374
73392, 0.015991, -0.993408, -0.216064, -0.488550, 0.396947, 1.236641
73401, 0.016724, -0.994751, -0.216553, -0.167939, 0.549618, 1.145038
73410, 0.014404, -0.994141, -0.216064, 0.015267, 0.503817, 0.702290
73419, 0.013550, -0.994263, -0.213745, 0.244275, 0.396947, 0.549618
73428, 0.014893, -0.994751, -0.210083, 0.305344, 0.488550, 0.152672
73436, 0.017456, -0.993896, -0.208984, 0.381679, 0.503817, 0.167939
73445, 0.018799, -0.994873, -0.209229, 0.335878, 0.488550, 0.091603
73454, 0.027466, -0.994141, -0.207764, 0.076336, 0.213740, 0.137405
73463, 0.020630, -0.995117, -0.218018, -0.061069, 0.167939, 0.595420
73472, 0.023560, -0.991089, -0.209961, 0.152672, 0.320611, 0.809160
73481, 0.026855, -0.993042, -0.212891, 0.183206, 0.305344, 1.007634
73490, 0.021729, -0.997681, -0.214600, -0.198473, 0.549618, 1.312977
73499, 0.016479, -0.993164, -0.215088, 0.183206, 0.335878, 1.099237
73508, 0.015259, -0.993774, -0.208740, -0.030534, 0.137405, 0.854962
73517, 0.015015, -0.993896, -0.210571, -0.030534, 0.091603, 0.824427
73526, 0.016846, -0.993652, -0.214478, -0.045802, 0.381679, 0.687023
73535, 0.018311, -0.992188, -0.217285, 0.167939, 0.381679, 0.442748
73544, 0.020508, -0.992798, -0.214600, 0.473282, 0.564885, 0.442748
73553, 0.019653, -0.995728, -0.215698, 0.763359, 0.702290, 0.366412
73562, 0.022827, -0.994141, -0.209717, 0.625954, 0.549618, 0.488550
73571, 0.019775, -0.994873, -0.207275, 0.412214, 0.106870, 0.809160
73580, 0.019165, -0.996582, -0.208008, 0.106870, 0.213740, 0.824427
73589, 0.020874, -0.995361, -0.211182, 0.000000, 0.290076, 0.824427
73598, 0.023193, -0.994629, -0.208984, -0.091603, 0.213740, 0.854962
73607, 0.015869, -0.991333, -0.214844, -0.106870, 0.396947, 0.916031
73616, 0.015015, -0.994019, -0.215088, 0.137405, 0.473282, 0.763359
73625, 0.011963, -0.993530, -0.212402, 0.183206, 0.412214, 0.534351
73634, 0.015625, -0.993530, -0.213623, 0.335878, 0.412214, 0.351145
73643, 0.021973, -0.994141, -0.210327, 0.106870, 0.396947, 0.091603
73652, 0.025146, -0.996948, -0.206055, 0.015267, 0.351145, 0.198473
73661, 0.028687, -0.995239, -0.207397, -0.106870, 0.198473, 0.488550
73670, 0.025757, -0.996948, -0.205933, -0.183206, 0.305344, 0.900763
73679, 0.024414, -0.996338, -0.210693, -0.519084, 0.045802, 1.175573
73688, 0.018433, -0.994751, -0.211304, -0.595420, 0.076336, 1.312977
73697, 0.023560, -0.992798, -0.216553, -0.519084, -0.106870, 1.343511
73706, 0.012085, -0.994141, -0.212646, -0.320611, 0.106870, 1.190840
73715, 0.013062, -0.993774, -0.213379, -0.076336, 0.595420, 0.839695
73723, 0.012573, -0.992920, -0.213745, 0.076336, 0.564885, 0.717557
73732, 0.016479, -0.994751, -0.211304, -0.015267, -0.030534, 0.412214
73741, 0.026245, -0.995483, -0.202515, -0.076336, 0.595420, 0.396947
73750, 0.015259, -0.995483, -0.216797, -0.595420, -0.183206, 0.442748
73759, 0.014038, -0.996216, -0.210205, -0.717557, -0.549618, 0.320611
73768, 0.017700, -0.995239, -0.206177, -0.320611, 0.320611, 0.335878
73777, 0.026123, -0.996582, -0.207153, -0.564885, 0.213740, 0.366412
73786, 0.021973, -0.996460, -0.216431, -0.549618, 0.473282, 0.564885
73795, 0.025513, -0.995117, -0.212402, -0.335878, 0.519084, 0.671756
73804, 0.036865, -0.990845, -0.217651, -1.190840, 1.450382, 0.870229
73813, 0.026611, -0.994507, -0.195557, -0.977099, 0.595420, 0.885496
73822, 0.021362, -0.994629, -0.226196, -1.618321, -0.259542, 1.328244
73831, 0.013672, -0.990967, -0.218506, -0.961832, 0.229008, 1.435115
73840, 0.014771, -0.995728, -0.212769, -0.656489, -0.198473, 1.068702
73849, 0.017944, -0.991821, -0.219238, -0.351145, 0.274809, 0.854962
73858, 0.023315, -0.991699, -0.215210, 0.122137, 0.305344, 0.885496
73867, 0.018311, -0.994141, -0.212891, 0.290076, 0.167939, 0.885496
73876, 0.022705, -0.996338, -0.209961, 0.045802, 0.458015, 1.114504
73885, 0.019287, -0.992676, -0.209229, -0.152672, 0.396947, 0.946565
73894, 0.020020, -0.995605, -0.210815, -0.335878, 0.625954, 1.160305
73903, 0.017212, -0.993530, -0.214722, -0.366412, 0.442748, 1.099237
73912, 0.015991, -0.992920, -0.218262, -0.198473, 0.427481, 0.931298
73921, 0.013550, -0.993530, -0.217529, 0.137405, 0.213740, 0.870229
73930, 0.017578, -0.993652, -0.208374, 0.045802, 0.152672, 0.610687
73939, 0.018433, -0.994751, -0.208130, -0.045802, 0.076336, 0.610687
73948, 0.020020, -0.993042, -0.212891, -0.335878, 0.015267, 0.702290
73957, 0.022705, -0.994873, -0.211914, -0.335878, -0.106870, 0.732824
73966, 0.021118, -0.995483, -0.216309, -0.167939, 0.137405, 0.946565
73975, 0.020386, -0.995117, -0.218872, -0.259542, 0.305344, 1.114504
73984, 0.023071, -0.996948, -0.219360, 0.213740, 0.763359, 1.160305
73993, 0.017700, -0.994873, -0.214233, 0.274809, 1.022901, 1.160305
74002, 0.016235, -0.992188, -0.210938, 0.427481, 1.007634, 1.053435
74010, 0.015015, -0.994141, -0.207642, 0.244275, 0.778626, 1.053435
74019, 0.013672, -0.990479, -0.206543, -0.045802, 0.106870, 1.038168
74028, 0.013916, -0.994141, -0.210938, -0.167939, 0.183206, 0.656489
74037, 0.013550, -0.994263, -0.212891, -0.320611, -0.061069, 0.580153
74046, 0.015137, -0.996094, -0.216553, -0.366412, 0.030534, 0.366412
74055, 0.018433, -0.994019, -0.220215, 0.106870, 0.564885, 0.381679
74064, 0.022461, -0.994751, -0.218018, 0.442748, 0.870229, 0.442748
74073, 0.022705, -0.995605, -0.216187, 0.625954, 0.961832, 0.580153
74082, 0.023560, -0.994141, -0.206787, 0.488550, 1.251908, 0.702290
74091, 0.023804, -0.992432, -0.215088, 0.137405, 1.099237, 1.022901
74100, 0.018921, -0.993652, -0.213501, 0.137405, 1.083969, 1.114504
74109, 0.013550, -0.993652, -0.212402, 0.091603, 1.038168, 1.083969
74118, 0.013550, -0.994629, -0.215942, 0.061069, 0.717557, 1.022901
74127, 0.009277, -0.992798, -0.217651, 0.122137, 0.458015, 0.610687
74136, 0.010986, -0.991821, -0.205322, 0.015267, 0.091603, 0.015267
74145, 0.016479, -0.992554, -0.207886, -0.015267, -0.061069, -0.152672
74154, 0.027466, -0.996826, -0.208984, -0.473282, 0.183206, 0.061069
74163, 0.029541, -0.997925, -0.211182, -0.198473, -0.045802, 0.473282
74172, 0.024292, -0.995728, -0.208008, -0.244275, 0.473282, 0.916031
74181, 0.026855, -0.994995, -0.211426, -0.259542, 0.656489, 1.007634
74190, 0.021118, -0.994141, -0.216797, -0.167939, 0.931298, 1.312977
74199, 0.013428, -0.993164, -0.217773, -0.244275, 1.312977, 1.374046
74208, 0.008301, -0.994019, -0.216064, -0.183206, 0.793893, 0.992366
74217, 0.009521, -0.994873, -0.217651, -0.244275, 0.580153, 0.702290
74226, 0.013184, -0.991821, -0.212158, -0.351145, -0.198473, 0.381679
74235, 0.016724, -0.994995, -0.214966, -0.564885, 0.152672, 0.366412
74244, 0.028198, -0.993774, -0.217773, -0.396947, 0.488550, 0.396947
74253, 0.033203, -0.994385, -0.215210, -0.320611, 0.015267, 0.396947
74262, 0.024048, -0.993164, -0.216797, -0.045802, 0.274809, 1.099237
74271, 0.021851, -0.994263, -0.219604, -0.167939, 0.946565, 1.251908
74280, 0.009888, -0.992676, -0.215454, -0.015267, 1.236641, 1.312977
74289, 0.008789, -0.994995, -0.216919, 0.183206, 1.374046, 1.053435
74297, 0.009033, -0.992065, -0.213135, 0.427481, 0.442748, 0.488550
74306, 0.013428, -0.994263, -0.209229, 0.625954, 0.442748, 0.320611
74315, 0.022583, -0.994995, -0.212158, 0.580153, 0.595420, 0.198473
74324, 0.025269, -0.995117, -0.205322, 0.259542, 0.702290, 0.335878
74333, 0.020508, -0.996094, -0.203491, -1.038168, 0.229008, 0.732824
74342, 0.023438, -0.993408, -0.203125, -1.847328, -0.824427, 0.916031
74351, 0.021118, -0.993774, -0.209106, -2.061069, -0.793893, 1.053435
74360, 0.017334, -0.993652, -0.216187, -2.091603, -0.870229, 1.129771
74369, 0.019165, -0.994019, -0.221924, -1.862595, -0.824427, 1.145038
74378, 0.016968, -0.991577, -0.224609, -1.145038, 0.137405, 1.358779
74387, 0.015625, -0.994263, -0.223755, -0.656489, 0.671756, 1.053435
74396, 0.008545, -0.990479, -0.219360, 0.045802, 0.900763, 0.809160
74405, 0.009033, -0.994873, -0.210449, -0.015267, 0.442748, 0.442748
74414, 0.008179, -0.993896, -0.205933, -0.687023, -0.229008, 0.213740
74423, 0.008057, -0.992310, -0.206421, -0.916031, -0.473282, 0.137405
74432, 0.014648, -0.993408, -0.216187, -1.114504, -0.809160, -0.061069
74441, 0.023193, -0.994263, -0.215698, -1.251908, -0.473282, 0.106870
74450, 0.024048, -0.992432, -0.215210, -0.809160, 0.137405, 0.381679
74459, 0.021973, -0.991943, -0.216675, -0.564885, 0.244275, 0.412214
74468, 0.020752, -0.993896, -0.216309, -0.152672, 0.473282, 0.564885
74477, 0.020630, -0.993286, -0.221191, -0.091603, 0.412214, 0.687023
74486, 0.017944, -0.993896, -0.218262, 0.167939, 0.458015, 0.748092
74495, 0.016724, -0.993774, -0.218872, 0.381679, 0.580153, 0.717557
74504, 0.010620, -0.992798, -0.216675, 0.381679, 0.534351, 0.549618
74513, 0.016846, -0.993042, -0.213501, 0.213740, 0.061069, 0.335878
74522, 0.019775, -0.993530, -0.213379, 0.015267, 0.137405, 0.244275
74531, 0.019775, -0.993896, -0.215332, -0.122137, 0.137405, 0.335878
74540, 0.023315, -0.992188, -0.215942, -0.305344, -0.015267, 0.519084
74549, 0.030640, -0.995483, -0.215088, -0.122137, 0.061069, 0.900763
74558, 0.026245, -0.993408, -0.221436, -0.824427, 0.931298, 1.175573
74567, 0.000244, -0.992188, -0.213135, -1.206107, 1.267176, 1.511450
74576, 0.019043, -0.991821, -0.219604, -0.656489, 0.564885, 1.175573
74584, 0.015015, -0.992554, -0.219360, 0.045802, 0.946565, 1.007634
74593, 0.013550, -0.993286, -0.218750, 0.091603, 1.145038, 0.870229
74602, 0.015015, -0.993896, -0.220581, 0.183206, 0.809160, 0.519084
74611, 0.019165, -0.991699, -0.217163, 0.305344, 0.519084, 0.641221
74620, 0.019775, -0.992676, -0.217896, 0.259542, 0.564885, 0.702290
74629, 0.022583, -0.990356, -0.218140, 0.259542, 0.366412, 0.793893
74638, 0.022217, -0.995483, -0.212280, 0.198473, 0.290076, 0.931298
74647, 0.025269, -0.995850, -0.223633, -0.396947, 1.465649, 1.587786
74656, 0.016968, -0.992920, -0.214600, 0.839695, -0.335878, 1.404580
74665, 0.014526, -0.989990, -0.223511, 0.106870, 0.198473, 1.343511
74674, 0.015259, -0.993774, -0.215698, 1.129771, 0.931298, 1.343511
74683, 0.008545, -0.993286, -0.209839, 0.229008, 0.854962, 1.022901
74692, 0.009766, -0.990723, -0.209106, -0.076336, 0.183206, 0.595420
74701, 0.010376, -0.990112, -0.212158, -0.335878, 0.137405, 0.641221
74710, 0.015015, -0.994629, -0.213501, -0.854962, -0.198473, 0.259542
74719, 0.019775, -0.994385, -0.218628, -0.687023, -0.351145, 0.274809
74728, 0.019531, -0.992432, -0.225098, -0.503817, -0.061069, 0.351145
74737, 0.020142, -0.993042, -0.223389, -0.167939, 0.122137, 0.335878
74746, 0.020752, -0.993408, -0.217163, 0.290076, 0.625954, 0.564885
74755, 0.021240, -0.992310, -0.216919, 0.625954, 0.809160, 0.564885
74764, 0.018799, -0.994629, -0.213257, 0.427481, 0.564885, 1.007634
74773, 0.021606, -0.995972, -0.212280, 0.290076, 0.351145, 0.900763
74782, 0.017578, -0.995239, -0.208252, -0.061069, 0.122137, 1.099237
74791, 0.012451, -0.995117, -0.213745, -0.473282, 0.000000, 1.175573
74800, 0.015381, -0.992432, -0.220581, -0.381679, -0.320611, 0.885496
74809, 0.014038, -0.991455, -0.218628, -0.320611, -0.137405, 0.916031
74818, 0.010620, -0.991699, -0.221436, -0.106870, 0.244275, 0.656489
74827, 0.019043, -0.992554, -0.221069, -0.076336, 0.580153, 0.488550
74836, 0.023560, -0.992798, -0.221802, 0.412214, 1.007634, 0.564885
74845, 0.025879, -0.993164, -0.216553, 0.396947, 1.129771, 0.671756
74854, 0.022705, -0.993042, -0.215332, 0.549618, 1.206107, 1.160305
74863, 0.022217, -0.994751, -0.210449, 0.503817, 1.068702, 1.358779
74871, 0.018188, -0.993164, -0.210938, 0.427481, 0.839695, 1.465649
74880, 0.006348, -0.990601, -0.219360, -0.106870, 0.488550, 1.526718
74889, 0.010010, -0.992920, -0.216309, -0.320611, -0.580153, 1.251908
74898, 0.006958, -0.994019, -0.215820, -0.442748, -0.610687, 0.885496
74907, 0.010010, -0.989746, -0.220825, -0.488550, -0.503817, 0.641221
74916, 0.009521, -0.994385, -0.216309, -0.503817, -0.610687, 0.183206
74925, 0.019531, -0.992554, -0.218262, -0.274809, -0.244275, 0.030534
74934, 0.029907, -0.994629, -0.218262, -0.091603, 0.167939, 0.488550
74943, 0.027832, -0.994873, -0.223267, 0.167939, 0.290076, 0.564885
74952, 0.024292, -0.993774, -0.224365, 0.473282, 0.977099, 1.068702
74961, 0.018555, -0.993286, -0.214722, 0.854962, 0.870229, 1.206107
74970, 0.011597, -0.990967, -0.209839, 0.580153, 0.366412, 1.083969
74979, 0.009644, -0.993164, -0.207397, 0.259542, -0.091603, 0.992366
74988, 0.007935, -0.992310, -0.213379, -0.305344, -0.229008, 0.839695
74997, 0.012451, -0.993530, -0.214722, -0.351145, -0.213740, 0.366412
75006, 0.017334, -0.993408, -0.213013, -0.320611, -0.396947, 0.290076
75015, 0.017822, -0.992188, -0.216309, -0.442748, -0.396947, 0.122137
75024, 0.023682, -0.993896, -0.219360, -0.351145, 0.274809, 0.381679
75033, 0.023926, -0.992432, -0.220947, -0.244275, 0.534351, 0.900763
75042, 0.021362, -0.994629, -0.217529, 0.030534, 0.427481, 1.160305
75051, 0.020020, -0.993286, -0.214722, 0.152672, 0.396947, 1.145038
75060, 0.013672, -0.991211, -0.217896, 0.274809, 0.671756, 1.312977
75069, 0.014404, -0.990479, -0.220581, 0.320611, 0.320611, 1.053435
75078, 0.013794, -0.990845, -0.212769, 0.320611, -0.229008, 1.053435
75087, 0.009644, -0.993774, -0.212158, -0.076336, -0.045802, 0.900763
75096, 0.010742, -0.994263, -0.212646, -0.366412, 0.259542, 0.854962
75105, 0.010986, -0.992554, -0.215088, -0.473282, 0.244275, 0.534351
75114, 0.011719, -0.991577, -0.216553, -0.625954, 0.183206, 0.396947
75123, 0.013062, -0.994263, -0.214844, -0.702290, 0.000000, 0.412214
75132, 0.017212, -0.992188, -0.215576, -0.625954, -0.076336, 0.167939
75141, 0.019043, -0.994751, -0.224609, -0.641221, -0.015267, 0.213740
75150, 0.015015, -0.994263, -0.222290, -0.335878, -0.076336, 0.244275
75158, 0.015259, -0.992310, -0.219604, -0.152672, 0.000000, 0.244275
75167, 0.020874, -0.996094, -0.217651, 0.137405, 0.229008, 0.198473
75176, 0.020264, -0.992676, -0.214478, 0.030534, 0.183206, 0.442748
75185, 0.016846, -0.993042, -0.213013, -0.244275, -0.167939, 0.534351
75194, 0.017090, -0.993164, -0.214355, -0.290076, -0.244275, 0.534351
75203, 0.008301, -0.995239, -0.214722, -0.366412, -0.488550, 0.641221
75212, 0.011963, -0.991455, -0.217529, -0.702290, -0.366412, 0.381679
75221, 0.019897, -0.994141, -0.219727, -0.503817, -0.106870, 0.305344
75230, 0.018555, -0.992188, -0.221191, -0.305344, 0.167939, 0.259542
75239, 0.023804, -0.993896, -0.221436, -0.167939, 0.442748, 0.351145
75248, 0.021729, -0.994507, -0.225708, 0.167939, 0.625954, 0.748092
75257, 0.023560, -0.995361, -0.219482, 0.290076, 0.824427, 0.885496
75266, 0.026123, -0.992676, -0.221191, 0.442748, 0.763359, 1.068702
75275, 0.017700, -0.993774, -0.214600, 0.458015, 0.793893, 1.251908
75284, 0.012939, -0.993042, -0.216675, 0.396947, 0.748092, 1.389313
75293, 0.011230, -0.993408, -0.212524, 0.076336, 0.290076, 1.312977
75302, 0.010010, -0.993652, -0.216187, -0.061069, 0.274809, 1.083969
75311, 0.004517, -0.991211, -0.213623, -0.412214, 0.091603, 0.931298
75320, 0.009888, -0.994141, -0.218018, -0.473282, -0.152672, 0.412214
75329, 0.014282, -0.993042, -0.221313, -0.137405, 0.167939, 0.183206
75338, 0.017212, -0.994263, -0.221802, 0.106870, 0.244275, 0.244275
75347, 0.017578, -0.992065, -0.217285, 0.030534, 0.427481, 0.198473
75356, 0.025269, -0.995117, -0.212158, 0.167939, 0.519084, 0.396947
75365, 0.021606, -0.991821, -0.215820, -0.045802, 0.305344, 0.732824
75374, 0.022217, -0.993286, -0.218384, -0.091603, 0.412214, 0.977099
75383, 0.016602, -0.990723, -0.215942, 0.000000, 0.305344, 1.145038
75392, 0.013672, -0.992310, -0.218872, -0.183206, -0.152672, 1.038168
75401, 0.011963, -0.991821, -0.217651, -0.167939, -0.335878, 0.992366
75410, 0.011353, -0.990479, -0.216675, -0.366412, -0.213740, 0.839695
75419, 0.010986, -0.992554, -0.215576, -0.427481, 0.030534, 0.763359
75428, 0.012573, -0.993652, -0.213989, -0.305344, -0.091603, 0.564885
75437, 0.008789, -0.991699, -0.219849, -0.473282, -0.015267, 0.442748
75445, 0.011841, -0.993286, -0.217041, -0.473282, -0.091603, 0.366412
75454, 0.019409, -0.993042, -0.215942, -0.396947, 0.137405, 0.244275
75463, 0.021240, -0.991821, -0.226440, -0.183206, 0.381679, 0.290076
75472, 0.024048, -0.993164, -0.224365, 0.244275, 0.290076, 0.396947
75481, 0.019043, -0.992798, -0.219604, 0.458015, 0.473282, 0.625954
75490, 0.019165, -0.995361, -0.214844, 0.167939, 0.198473, 0.900763
75499, 0.023560, -0.995361, -0.209839, 0.045802, 0.122137, 1.190840
75508, 0.021973, -0.993164, -0.211304, -0.198473, 0.229008, 1.389313
75517, 0.017090, -0.993774, -0.216431, -0.610687, 0.259542, 1.496183
75526, 0.007812, -0.991089, -0.214478, -0.671756, -0.198473, 1.374046
75535, 0.008301, -0.993896, -0.217896, -0.931298, -0.106870, 1.221374
75544, 0.006836, -0.989502, -0.222412, -0.778626, -0.106870, 0.900763
75553, 0.009399, -0.991699, -0.226807, -0.442748, -0.030534, 0.396947
75562, 0.016968, -0.993774, -0.223877, -0.045802, 0.030534, 0.198473
75571, 0.020386, -0.994873, -0.221924, 0.381679, 0.458015, 0.244275
75580, 0.018799, -0.991455, -0.222656, 0.290076, 0.839695, 0.381679
75589, 0.017822, -0.991333, -0.218506, 0.656489, 0.931298, 0.564885
75598, 0.018677, -0.992432, -0.215088, 0.458015, 0.748092, 0.839695
75607, 0.017944, -0.993530, -0.209717, 0.122137, 0.305344, 1.007634
75616, 0.020020, -0.995972, -0.211548, -0.198473, 0.045802, 1.190840
75625, 0.013550, -0.990845, -0.218750, -0.625954, -0.061069, 1.312977
75634, 0.012573, -0.995239, -0.219849, -0.641221, -0.366412, 1.206107
75643, 0.009521, -0.990845, -0.222656, -0.473282, 0.000000, 0.870229
75652, 0.010254, -0.994141, -0.226074, -0.244275, 0.122137, 0.595420
75661, 0.014648, -0.991821, -0.218384, 0.061069, 0.198473, 0.458015
75670, 0.015503, -0.991699, -0.221436, 0.229008, 0.320611, 0.381679
75679, 0.018677, -0.993774, -0.216553, 0.274809, 0.549618, 0.564885
75688, 0.019409, -0.993652, -0.214722, 0.351145, 0.702290, 0.717557
75697, 0.019531, -0.993286, -0.219849, 0.152672, 0.503817, 0.946565
75706, 0.019775, -0.995117, -0.221924, 0.045802, 0.427481, 1.022901
75715, 0.013916, -0.991455, -0.224731, 0.305344, 0.259542, 1.190840
75724, 0.012207, -0.990967, -0.220215, 0.442748, 0.091603, 1.160305
75732, 0.005737, -0.990845, -0.214722, 0.167939, -0.045802, 0.900763
75741, 0.006836, -0.992310, -0.213989, -0.106870, -0.244275, 0.595420
75750, 0.010864, -0.990967, -0.217041, -0.137405, -0.198473, 0.366412
75759, 0.020020, -0.995239, -0.216553, -0.213740, 0.473282, 0.412214
75768, 0.015015, -0.992065, -0.232300, 0.335878, 0.641221, 0.412214
75777, 0.018677, -0.996094, -0.218018, 0.778626, 0.946565, 0.534351
